product_id,product_category,product_name,product_url,discounted_price,original_price,product_images_url,page_no
product_wrist_watch_1055,wrist_watch,Superior Quality & Super Rugged Non Fading Gold Timepiece/Wristwatch For Men,https://www.jumia.com.ng/fashion-superior-quality-super-rugged-non-fading-gold-timepiecewristwatch-for-men-78886773.html,"₦ 7,200","₦ 15,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/768887/1.jpg?6093,2
product_mouse_235,mouse,M40 Wireless Mouse 2.4G Rechargeable 3 Adjustable DPI,https://www.jumia.com.ng/generic-m40-wireless-mouse-2.4g-rechargeable-3-adjustable-dpi-91846852.html,"₦ 3,980","₦ 6,417","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/1.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/2.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/3.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/4.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/5.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/6.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/7.jpg?5806,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/864819/8.jpg?5806",1
product_ear_pods_462,ear_pods,Bluetooth Earphone Hook Wireless Earbuds Phone Headset Air Ear Pods With,https://www.jumia.com.ng/fashion-bluetooth-earphone-hook-wireless-earbuds-phone-headset-air-ear-pods-with-179042733.html,"₦ 14,700","₦ 16,500",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/33/7240971/1.jpg?9636,2
product_wrist_watch_1146,wrist_watch,"Children's Electronic Watch Doll, LED Cartoon Buttons，Yellow",https://www.jumia.com.ng/fashion-childrens-electronic-watch-doll-led-cartoon-buttonsyellow-193182988.html,₦ 999,"₦ 1,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/9281391/1.jpg?1487,4
product_mouse_376,mouse,Wired Gaming Mouse 3600DPI Ergonomic Mouse Optical Mouse 4,https://www.jumia.com.ng/generic-wired-gaming-mouse-3600dpi-ergonomic-mouse-optical-mouse-4-95237115.html,"₦ 6,250","₦ 9,380","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/1.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/2.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/3.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/4.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/5.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/6.jpg?4506,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/173259/7.jpg?4506",5
product_usb_hub_182,usb_hub,（7port For Macbook）Type C Usb Hub For Mac Book Pro Air 2016 2017 2018 2019 2020 With 6 7 Ports HDMI USB 3.0 /SD/TF /PD Power Delivery,https://www.jumia.com.ng/generic-7port-for-macbooktype-c-usb-hub-for-mac-book-pro-air-2016-2017-2018-2019-2020-with-6-7-ports-hdmi-usb-3.0-sdtf-pd-power-delivery-100331715.html,"₦ 31,490","₦ 54,293","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/1.jpg?1187,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/2.jpg?1187,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/3.jpg?1187,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/4.jpg?1187,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/5.jpg?1187,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/7133001/6.jpg?1187",5
product_office_chairs_1210,office_chairs,Quality Computer Racing Gaming Ergonomic Chair + Footrest,https://www.jumia.com.ng/generic-quality-computer-racing-gaming-ergonomic-chair-footrest-218043436.html,"₦ 175,000","₦ 190,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/63/4340812/1.jpg?5264,1
product_ear_pods_564,ear_pods,Carrying Case For Apple Airpods Max + FREE Ear Pad Covers,https://www.jumia.com.ng/generic-carrying-case-for-apple-airpods-max-free-ear-pad-covers-142015339.html,"₦ 18,000","₦ 20,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/1.jpg?2469,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/2.jpg?2469,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/3.jpg?2469,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/4.jpg?7980,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/5.jpg?7980,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/3510241/6.jpg?7980",5
product_headset_644,headset,Lenovo LP40 Wireless Earphone Bluetooth 5.0 Waterproof Earphone Touch Control Dual Stereo Bass Earbud Sports Headset,https://www.jumia.com.ng/lenovo-lp40-wireless-earphone-bluetooth-5.0-waterproof-earphone-touch-control-dual-stereo-bass-earbud-sports-headset-94945717.html,"₦ 8,200","₦ 14,390","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/1.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/2.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/3.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/4.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/5.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/6.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/7.jpg?6930,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/754949/8.jpg?6930",2
product_backpack_928,backpack,Cartoon Character Children's School Bag,https://www.jumia.com.ng/generic-cartoon-character-childrens-school-bag-163075260.html,"₦ 4,500 - ₦ 5,500","₦ 9,000 - ₦ 15,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/2570361/1.jpg?7839,4
product_wrist_watch_1056,wrist_watch,"Black Strap For Xiaomi Mi Band 3/4 And Smart Bracelet M3,M4",https://www.jumia.com.ng/generic-black-strap-for-xiaomi-mi-band-34-and-smart-bracelet-m3m4-81108441.html,"₦ 1,500","₦ 1,600",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/14/480118/1.jpg?5439,2
product_mouse_280,mouse,2.4G Wireless Charging Mouse Gold Send Mouse Pad,https://www.jumia.com.ng/fashion-2.4g-wireless-charging-mouse-gold-send-mouse-pad-145199672.html,"₦ 3,200","₦ 5,133","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/1.jpg?4748,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/2.jpg?4748,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/3.jpg?9334,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/4.jpg?9334,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/5.jpg?4748,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/6.jpg?9334,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/7.jpg?9334,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6991541/8.jpg?9334",3
product_usb_hub_9,usb_hub,Hub 4Ports USB Hub Type C Adjustable Adapter,https://www.jumia.com.ng/hub-4ports-usb-hub-type-c-adjustable-adapter-99635570.html,"₦ 5,500","₦ 15,900","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/07/553699/1.jpg?6642,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/07/553699/2.jpg?6642,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/07/553699/3.jpg?6642,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/07/553699/4.jpg?6642",1
product_office_chairs_1302,office_chairs,Handy Ergonomics Computer Chair Desk  (Lagos Delivery Only),https://www.jumia.com.ng/handy-ergonomics-computer-chair-desk-lagos-delivery-only-56724581.html,"₦ 310,860","₦ 350,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/542765/1.jpg?6834,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/542765/2.jpg?6834,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/18/542765/3.jpg?6834",3
product_backpack_868,backpack,Defacto Woman BackPack-Purple,https://www.jumia.com.ng/defacto-woman-backpack-purple-201535607.html,"₦ 5,365","₦ 12,800","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/6535102/1.jpg?0308,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/6535102/2.jpg?0308,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/6535102/3.jpg?0308,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/6535102/4.jpg?0308,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/6535102/5.jpg?0308",2
product_backpack_832,backpack,Defacto Woman BackPack -Black,https://www.jumia.com.ng/defacto-woman-backpack-black-174803377.html,"₦ 3,876","₦ 11,200","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/3308471/1.jpg?6025,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/3308471/2.jpg?6025,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/3308471/3.jpg?6025,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/3308471/4.jpg?6025,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/77/3308471/5.jpg?6025",1
product_office_chairs_1273,office_chairs,Ergonomic Mesh Executive Office Chair,https://www.jumia.com.ng/generic-ergonomic-mesh-executive-office-chair-60761447.html,"₦ 160,000","₦ 180,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/416706/1.jpg?3620,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/416706/2.jpg?3620,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/416706/3.jpg?3620,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/416706/4.jpg?3620,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/416706/5.jpg?3620",2
product_wrist_watch_1105,wrist_watch,V8 Smart Mobile Sport Watch With SIM And Memory Card Slot,https://www.jumia.com.ng/generic-v8-smart-mobile-sport-watch-with-sim-and-memory-card-slot-216682457.html,"₦ 8,800","₦ 20,799","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/4286612/1.jpg?8514,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/4286612/2.jpg?8514",3
product_usb_hub_15,usb_hub,USB HUB 8 Ports USB Hub USB Adjustable Adapter,https://www.jumia.com.ng/usb-hub-8-ports-usb-hub-usb-adjustable-adapter-121696126.html,"₦ 5,350","₦ 7,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/1696121/1.jpg?6934,1
product_headset_614,headset,Oraimo FreePods 3 True Wireless Earbuds ENC Calling Noise Cancellation,https://www.jumia.com.ng/oraimo-freepods-3-true-wireless-earbuds-enc-calling-noise-cancellation-80649724.html,"₦ 20,000","₦ 29,900","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/1.jpg?0704,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/2.jpg?8178,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/3.jpg?0980,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/4.jpg?2530,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/5.jpg?2530,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/6.jpg?2530,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/7.jpg?2530,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/8.jpg?2530,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/794608/9.jpg?4584",1
product_wrist_watch_1053,wrist_watch,Unisex Luminous LED Electronic Wrist Watch-Black,https://www.jumia.com.ng/fashion-unisex-luminous-led-electronic-wrist-watch-black-137534754.html,"₦ 2,230","₦ 5,500","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/1.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/2.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/3.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/4.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/5.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/6.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/7.jpg?0355,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/7435731/8.jpg?0355",2
product_ear_pods_447,ear_pods,Fingerprint Touch Bluetooth Headset Wireless Ear Pods -White,https://www.jumia.com.ng/generic-fingerprint-touch-bluetooth-headset-wireless-ear-pods-white-132199825.html,"₦ 4,200","₦ 6,900","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/1.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/2.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/3.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/4.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/5.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/6.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/7.jpg?6010,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/8991231/8.jpg?6010",2
product_headset_769,headset,Cat Ear Headphones LED Lights Foldable Over Ear Earphone W/Mic White,https://www.jumia.com.ng/generic-cat-ear-headphones-led-lights-foldable-over-ear-earphone-wmic-white-91061674.html,"₦ 5,098","₦ 7,137","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/1.jpg?1640,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/2.jpg?1640,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/3.jpg?1640,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/4.jpg?1640,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/5.jpg?1640,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/616019/6.jpg?1640",5
product_office_chairs_1228,office_chairs,Ergonomic Mesh Executive Office Chair,https://www.jumia.com.ng/generic-ergonomic-mesh-executive-office-chair-140400672.html,"₦ 160,000","₦ 170,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6004041/1.jpg?1574,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/27/6004041/2.jpg?1574",1
product_mouse_389,mouse,COMPUTER GAMING MOUSE WIRELESS GAME MICE  FOR ALL COMPUTER,https://www.jumia.com.ng/generic-computer-gaming-mouse-wireless-game-mice-for-all-computer-77223650.html,"₦ 4,400","₦ 6,500",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/05/632277/1.jpg?5935,5
product_headset_773,headset,P47 Wireless Bluetooth 5.0 Stereo OverEar Foldable Headphones,https://www.jumia.com.ng/p47-wireless-bluetooth-5.0-stereo-overear-foldable-headphones-129444815.html,"₦ 5,000","₦ 7,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/8444921/1.jpg?5097,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/8444921/2.jpg?5097",5
product_mouse_208,mouse,2.4G BT 5.0 Wireless Slim Rechargeable Mouse,https://www.jumia.com.ng/generic-2.4g-bt-5.0-wireless-slim-rechargeable-mouse-113732606.html,"₦ 3,680","₦ 8,900","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/6237311/1.jpg?9363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/6237311/2.jpg?9363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/6237311/3.jpg?9363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/6237311/4.jpg?9363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/6237311/5.jpg?2878",1
product_wrist_watch_1066,wrist_watch,Smart Watch Full Touch Screen Watch - For Android & IOS,https://www.jumia.com.ng/generic-smart-watch-full-touch-screen-watch-for-android-ios-130315040.html,"₦ 6,651","₦ 11,747","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/1.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/2.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/3.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/4.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/5.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/6.jpg?0100,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0513031/7.jpg?0100",2
product_flash_drive_1414,flash_drive,Kuhl Pen Flash Drive 3.0 64GB - Metal OTG Micro USB Type-C,https://www.jumia.com.ng/kuhl-pen-flash-drive-3.0-64gb-metal-otg-micro-usb-type-c-201937239.html,"₦ 3,190","₦ 4,990","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/2739102/1.jpg?4754,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/2739102/2.jpg?4754,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/2739102/3.jpg?4754,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/2739102/4.jpg?4754,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/93/2739102/5.jpg?4754",1
product_usb_hub_184,usb_hub,5Gbps High-Speed USB 3.0 Hub 4 Ports USB Splitter Adapter for PC Laptop Power Supply,https://www.jumia.com.ng/generic-5gbps-high-speed-usb-3.0-hub-4-ports-usb-splitter-adapter-for-pc-laptop-power-supply-200027923.html,"₦ 2,232","₦ 4,824","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/1.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/2.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/3.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/4.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/5.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/6.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/7.jpg?3953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/9720002/8.jpg?3953",5
product_usb_hub_152,usb_hub,USB C Hub Multiport Adapter With PD Charger 4kHDMI RJ45 Ethernet Network Adapter For MacBook Pro & Type C Windows Laptops 5in1 Rj45 100M BUKU,https://www.jumia.com.ng/generic-usb-c-hub-multiport-adapter-with-pd-charger-4khdmi-rj45-ethernet-network-adapter-for-macbook-pro-type-c-windows-laptops-5in1-rj45-100m-buku-121203145.html,"₦ 21,682","₦ 37,383","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/1.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/2.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/3.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/4.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/5.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/6.jpg?3011,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/1302121/7.jpg?3011",4
product_mouse_351,mouse,LED 2.4G Rechargeable Wireless Mouse White,https://www.jumia.com.ng/generic-led-2.4g-rechargeable-wireless-mouse-white-210477073.html,"₦ 3,200","₦ 7,160","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/1.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/2.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/3.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/4.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/5.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/6.jpg?5363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/37/0774012/7.jpg?5363",4
product_mouse_245,mouse,2.4G Wireless Mouse Portable Ultra-thin Mute Mouse 4 Keys,https://www.jumia.com.ng/generic-2.4g-wireless-mouse-portable-ultra-thin-mute-mouse-4-keys-109667438.html,"₦ 1,880","₦ 2,820","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/1.jpg?6066,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/2.jpg?6066,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/3.jpg?6066,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/4.jpg?6066,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/5.jpg?6066,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/4766901/6.jpg?6066",2
product_flash_drive_1439,flash_drive,256GB512GB1TB2TB Pen Drive Storage External 1TB,https://www.jumia.com.ng/256gb512gb1tb2tb-pen-drive-storage-external-1tb-generic-mpg1709484.html,"₦ 2,941","₦ 5,882",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/5264731/1.jpg?4194,2
product_wrist_watch_1069,wrist_watch,Xinew Luminous Chronograph Digital-Analogue (Water Resistant),https://www.jumia.com.ng/xinew-luminous-chronograph-digital-analogue-water-resistant-43141692.html,"₦ 9,999","₦ 15,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/614134/1.jpg?6253,2
product_office_chairs_1217,office_chairs,Quality Computer Racing Gaming Ergonomic Chair + Footrest,https://www.jumia.com.ng/generic-quality-computer-racing-gaming-ergonomic-chair-footrest-218043434.html,"₦ 175,000","₦ 190,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/43/4340812/1.jpg?5264,1
product_mouse_214,mouse,Hxsj T38 2.4G Wireless Mouse Rechargeable,https://www.jumia.com.ng/hxsj-t38-2.4g-wireless-mouse-rechargeable-125107508.html,"₦ 4,100","₦ 9,269","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/1.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/2.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/3.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/4.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/5.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/6.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/7.jpg?8401,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/5701521/8.jpg?8401",1
product_wrist_watch_1186,wrist_watch,Gear Movement Men Mechanical Skeleton Wrist Watches,https://www.jumia.com.ng/fashion-gear-movement-men-mechanical-skeleton-wrist-watches-75791721.html,"₦ 16,999","₦ 33,998","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/1.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/2.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/3.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/4.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/5.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/6.jpg?1460,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/719757/7.jpg?1460",5
product_flash_drive_1440,flash_drive,Otg 4 In 1 OTG 128GB USB Flash Drive U DISK For Iphone Type-c,https://www.jumia.com.ng/otg-4-in-1-otg-128gb-usb-flash-drive-u-disk-for-iphone-type-c-192757207.html,"₦ 11,999","₦ 36,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/1.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/2.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/3.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/4.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/5.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/6.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/7.jpg?4075,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2757291/8.jpg?4075",2
