product_id,product_category,product_name,product_url,discounted_price,original_price,product_images_url,page_no
product_mouse_217,mouse,Hxsj T24 2.4G Wireless Mouse Vertical Ergonomic & USB Receiver,https://www.jumia.com.ng/hxsj-t24-2.4g-wireless-mouse-vertical-ergonomic-usb-receiver-134769359.html,"₦ 3,495","₦ 6,853","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3967431/1.jpg?7363,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3967431/2.jpg?3794,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3967431/3.jpg?1584,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3967431/4.jpg?3794",1
product_backpack_864,backpack,3Pc USB Rechargeable Computer Bag Men Women Student Backpack,https://www.jumia.com.ng/fashion-3pc-usb-rechargeable-computer-bag-men-women-student-backpack-119861819.html,"₦ 19,399","₦ 28,979","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/1.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/2.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/3.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/4.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/5.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/6.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/7.jpg?5525,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/8168911/8.jpg?5525",2
product_wrist_watch_1122,wrist_watch,Led Square Boys Girls Students Watch Couple Lovers Apple Sports Watch,https://www.jumia.com.ng/fashion-led-square-boys-girls-students-watch-couple-lovers-apple-sports-watch-90573397.html,"₦ 1,999","₦ 3,999","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/1.jpg?2292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/2.jpg?2292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/3.jpg?2292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/4.jpg?2292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/5.jpg?2292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/6.jpg?5665,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/7.jpg?5665,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/79/337509/8.jpg?5665",4
product_wrist_watch_1029,wrist_watch,Nepic Modern Luxury Black Leather Wrist Watch For Men By Nel Picter,https://www.jumia.com.ng/nepic-modern-luxury-black-leather-wrist-watch-for-men-by-nel-picter-199898883.html,"₦ 6,500","₦ 10,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/8898991/1.jpg?5586,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/8898991/2.jpg?5586,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/8898991/3.jpg?5586",1
product_usb_hub_180,usb_hub,High   Port USB 2.0 Multi HUB Splitter Expansion For Desktop PC Laptop,https://www.jumia.com.ng/generic-high-port-usb-2.0-multi-hub-splitter-expansion-for-desktop-pc-laptop-90168135.html,"₦ 2,482","₦ 3,227","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/186109/1.jpg?0909,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/186109/2.jpg?0909,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/186109/3.jpg?0909",5
product_ear_pods_585,ear_pods,Wireless Music Bluetooth Ear Sport HiFi Pods Stereo Earphone Sound Touch Control,https://www.jumia.com.ng/wireless-music-bluetooth-ear-sport-hifi-pods-stereo-earphone-sound-touch-control-105908953.html,"₦ 4,999","₦ 6,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/1.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/2.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/3.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/4.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/5.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/6.jpg?9840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/35/9809501/7.jpg?9840",5
product_backpack_974,backpack,Multifunction Anti Theft Laptop Backpack Black,https://www.jumia.com.ng/fashion-multifunction-anti-theft-laptop-backpack-black-117437482.html,"₦ 7,799","₦ 9,999","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/4734711/1.jpg?7233,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/28/4734711/2.jpg?7233",5
product_headset_662,headset,Fingerprint Touch Bluetooth Headset Noise-cancelling Stereo Headset,https://www.jumia.com.ng/generic-fingerprint-touch-bluetooth-headset-noise-cancelling-stereo-headset-134052362.html,"₦ 2,990","₦ 5,880","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/1.jpg?7861,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/2.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/3.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/4.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/5.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/6.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/7.jpg?1767,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/26/3250431/8.jpg?1767",2
product_usb_hub_165,usb_hub,"（12-IN-1）USB Type C Hub Adapter Laptop Docking Station, MST Dual Monitor Dual HDMI-compatible For MacBook Dell XPS Hp Lenovo ThinkPad",https://www.jumia.com.ng/generic-12-in-1usb-type-c-hub-adapter-laptop-docking-station-mst-dual-monitor-dual-hdmi-compatible-for-macbook-dell-xps-hp-lenovo-thinkpad-100332278.html,"₦ 72,890","₦ 125,672","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/1.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/2.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/3.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/4.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/5.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/6.jpg?1327,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/2233001/7.jpg?1327",5
product_wrist_watch_1168,wrist_watch,UPGRADED W26+ Smartwatch  Series 6,https://www.jumia.com.ng/generic-upgraded-w26-smartwatch-series-6-118333012.html,"₦ 14,750","₦ 16,700",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/21/0333811/1.jpg?2714,5
product_mouse_374,mouse,Promate Ultra Fast Bluetooth Wireless Optical Computer Mouse 2.4G,https://www.jumia.com.ng/promate-ultra-fast-bluetooth-wireless-optical-computer-mouse-2.4g-144192078.html,"₦ 3,000","₦ 5,900","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/0291441/1.jpg?3429,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/87/0291441/2.jpg?3429",5
product_wrist_watch_1030,wrist_watch,2 Pieces Of Couple Luminous Led Wrist Watch,https://www.jumia.com.ng/fashion-2-pieces-of-couple-luminous-led-wrist-watch-122378257.html,"₦ 5,320","₦ 7,718","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/1.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/2.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/3.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/4.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/5.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/6.jpg?9887,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/2873221/7.jpg?9887",1
product_wrist_watch_1198,wrist_watch,Elegant Studed Ladies Wristwatch-Gold,https://www.jumia.com.ng/fashion-elegant-studed-ladies-wristwatch-gold-88001183.html,"₦ 5,330","₦ 6,863","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/1.jpg?6030,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/2.jpg?6030,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/3.jpg?4865,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/4.jpg?4865,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/5.jpg?6030,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/6.jpg?6030,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/110088/7.jpg?6030",5
product_headset_649,headset,Mniboom Bluetooth Speaker Bluetooth Wireless Earpods_earbuds Charging Box Earphones,https://www.jumia.com.ng/mniboom-bluetooth-speaker-bluetooth-wireless-earpodsearbuds-charging-box-earphones-203173596.html,"₦ 6,909","₦ 10,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/5371302/1.jpg?7510,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/5371302/2.jpg?7510",2
product_flash_drive_1403,flash_drive,Stonego 2 In 1 OTG ADAPTER FOR TYPE C & MICRO USB DEVICES,https://www.jumia.com.ng/stonego-2-in-1-otg-adapter-for-type-c-micro-usb-devices-105654374.html,"₦ 2,350","₦ 3,350","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/1.jpg?7439,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/2.jpg?7439,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/3.jpg?7439,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/4.jpg?7439,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/5.jpg?7734,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/6.jpg?7172,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/3456501/7.jpg?7734",1
product_headset_624,headset,Strong P9 Wireless Bluetooth Stereo OverEar Foldable Headset,https://www.jumia.com.ng/generic-strong-p9-wireless-bluetooth-stereo-overear-foldable-headset-215170132.html,"₦ 7,699","₦ 10,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/1071512/1.jpg?3609,1
product_headset_652,headset,Realme earbuds Wireless Earbuds Bluetooth Earpiece For Iphone And Android Earpóds,https://www.jumia.com.ng/realme-earbuds-wireless-earbuds-bluetooth-earpiece-for-iphone-and-android-earpods-79360075.html,"₦ 6,599","₦ 7,390","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/006397/1.jpg?8006,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/006397/2.jpg?8006,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/006397/3.jpg?8006,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/006397/4.jpg?8006,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/006397/5.jpg?8006",2
product_usb_hub_16,usb_hub,5 In 1 USB HUB USB C To HDMI Micro Thunderbolt Adapter For Type-C USB 3.0 HUB,https://www.jumia.com.ng/generic-5-in-1-usb-hub-usb-c-to-hdmi-micro-thunderbolt-adapter-for-type-c-usb-3.0-hub-95092042.html,"₦ 11,500","₦ 19,600","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/1.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/2.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/3.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/4.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/5.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/6.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/7.jpg?8456,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/029059/8.jpg?8456",1
product_usb_hub_168,usb_hub,Portable USB-C / Type-C Male To 3 USB Ports Female + Micro USB Female Power Charging OTG HUB Cable Connector Splitter,https://www.jumia.com.ng/generic-portable-usb-c-type-c-male-to-3-usb-ports-female-micro-usb-female-power-charging-otg-hub-cable-connector-splitter-75518301.html,"₦ 4,530","₦ 6,471","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/1.jpg?7400,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/2.jpg?7400,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/3.jpg?7400,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/4.jpg?7400,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/5.jpg?7400,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/10/381557/6.jpg?7400",5
product_ear_pods_535,ear_pods,Bluetooth Wireless Ear Pod_/ Headphones,https://www.jumia.com.ng/generic-bluetooth-wireless-ear-pod-headphones-76760080.html,"₦ 6,930","₦ 8,765","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/006767/1.jpg?2905,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/006767/2.jpg?2905,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/006767/3.jpg?2905,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/006767/4.jpg?2905,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/006767/5.jpg?2905",4
product_wrist_watch_1124,wrist_watch,Women Watch Leather Band Ladies Quartz Wrist Watch - Black,https://www.jumia.com.ng/fashion-women-watch-leather-band-ladies-quartz-wrist-watch-black-89170865.html,"₦ 2,150","₦ 4,300","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/56/807198/1.jpg?3928,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/56/807198/2.jpg?3928,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/56/807198/3.jpg?3928,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/56/807198/4.jpg?3928,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/56/807198/5.jpg?3928",4
product_wrist_watch_1107,wrist_watch,Elegant Studed Ladies Wristwatch With Hand Chain-Rose Gold,https://www.jumia.com.ng/fashion-elegant-studed-ladies-wristwatch-with-hand-chain-rose-gold-122397528.html,"₦ 4,490","₦ 8,824","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/1.jpg?3292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/2.jpg?3292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/3.jpg?2840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/4.jpg?2840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/5.jpg?2840,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/6.jpg?3292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/5793221/7.jpg?3292",3
product_ear_pods_492,ear_pods,Bluetooth Earphone Hook Wireless Earbuds Phone Headset Air Ear Pods With,https://www.jumia.com.ng/generic-bluetooth-earphone-hook-wireless-earbuds-phone-headset-air-ear-pods-with-217181024.html,"₦ 18,290","₦ 36,579",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/0181712/1.jpg?2706,3
product_backpack_932,backpack,"Unisex School Bag Bookbag For Students, Backpack",https://www.jumia.com.ng/generic-unisex-school-bag-bookbag-for-students-backpack-104865164.html,"₦ 14,500","₦ 22,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/1568401/1.jpg?9522,4
product_backpack_874,backpack,LouisWill Women Shoulder Backpacks Korean Style Travel Bag,https://www.jumia.com.ng/fashion-louiswill-women-shoulder-backpacks-korean-style-travel-bag-67492864.html,"₦ 8,590","₦ 35,450","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/1.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/2.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/3.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/4.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/5.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/6.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/7.jpg?5747,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/46/829476/8.jpg?5747",2
product_headset_625,headset,Lenovo Thinkplus X16 True Wireless BT5.2 In-ear Sport Earbuds,https://www.jumia.com.ng/lenovo-thinkplus-x16-true-wireless-bt5.2-in-ear-sport-earbuds-151523661.html,"₦ 7,690","₦ 25,950","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/6325151/1.jpg?1497,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/6325151/2.jpg?1497,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/6325151/3.jpg?1497,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/6325151/4.jpg?1497,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/6325151/5.jpg?1497",1
product_usb_hub_37,usb_hub,USB HUB 8Ports USB Hub USB Adjustable Adapter,https://www.jumia.com.ng/usb-hub-8ports-usb-hub-usb-adjustable-adapter-216424207.html,"₦ 4,900","₦ 5,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2424612/1.jpg?3470,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/70/2424612/2.jpg?3470",1
product_backpack_873,backpack,Multi-Function Baby Diaper Bag Waterproof ABackpack,https://www.jumia.com.ng/fashion-multi-function-baby-diaper-bag-waterproof-abackpack-201530975.html,"₦ 6,500","₦ 12,500",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/57/9035102/1.jpg?7401,2
product_usb_hub_38,usb_hub,USB HUB 4 Ports 3.0 USB Hub Adapter Data Transfer 5GBPS,https://www.jumia.com.ng/usb-hub-4-ports-3.0-usb-hub-adapter-data-transfer-5gbps-91325283.html,"₦ 5,000","₦ 10,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/252319/1.jpg?6145,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/252319/2.jpg?6145",1
product_wrist_watch_1164,wrist_watch,Smart Watch Full Touch Screen Watch - For Android & IOS,https://www.jumia.com.ng/fashion-smart-watch-full-touch-screen-watch-for-android-ios-93272987.html,"₦ 9,850","₦ 13,790","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/1.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/2.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/3.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/4.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/5.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/6.jpg?5273,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/927239/7.jpg?5273",5
product_office_chairs_1225,office_chairs,High Back Ergonomic Mesh Office Chair With Headrest,https://www.jumia.com.ng/generic-high-back-ergonomic-mesh-office-chair-with-headrest-99696814.html,"₦ 85,000","₦ 88,500",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/869699/1.jpg?1110,1
product_flash_drive_1445,flash_drive,2TB U Disk Flash Drive Memory Stick  Android And Type-C OTG Can Be Used In Mobile And Computer,https://www.jumia.com.ng/2tb-u-disk-flash-drive-memory-stick-android-and-type-c-otg-can-be-used-in-mobile-and-computer-generic-mpg1724036.html,"₦ 9,716","₦ 38,957","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/1.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/2.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/3.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/4.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/5.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/6.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/7.jpg?4551,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/32/0810631/8.jpg?4551",2
product_office_chairs_1362,office_chairs,Ergonomic High Quality Swivel Chair,https://www.jumia.com.ng/generic-ergonomic-high-quality-swivel-chair-75739274.html,"₦ 90,000","₦ 100,700",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/293757/1.jpg?6885,5
product_headset_765,headset,Zealot Bass 3 Wireless Bluetooth Earphone Earbuds For Android & IOS,https://www.jumia.com.ng/zealot-bass-3-wireless-bluetooth-earphone-earbuds-for-android-ios-216757480.html,"₦ 5,890","₦ 12,100","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/4757612/1.jpg?7231,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/4757612/2.jpg?7231,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/4757612/3.jpg?7231",5
product_headset_615,headset,TWS Bluetooth Earphone 5.0 Stereo Wireless Earbuds Headsets,https://www.jumia.com.ng/generic-tws-bluetooth-earphone-5.0-stereo-wireless-earbuds-headsets-142087359.html,"₦ 2,871","₦ 4,950","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/1.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/2.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/3.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/4.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/5.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/6.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/7.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/8.jpg?2472,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/95/3780241/9.jpg?2472",1
product_wrist_watch_1178,wrist_watch,Series 7 Red Smart Watch T900 + Plus,https://www.jumia.com.ng/generic-series-7-red-smart-watch-t900-plus-135777983.html,"₦ 16,000","₦ 25,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/9777531/1.jpg?4929,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/38/9777531/2.jpg?4929",5
